,,2008,,,,,,,,,
Road - All Sources,Mode,CO2,NOx,PM10 Exhaust,PM10 Brake,PM10 Tyre,PM10_Total,PM25 Exhaust,PM25 Brake,PM25 Tyre,PM25_Total
Total LAEI,,10536423.6,43198.0,1026.6,1902.9,473.1,3402.6,916.3,757.3,331.2,2004.7
Central Total,All Modes,272578.6,1303.9,40.5,46.2,8.6,95.3,36.2,18.4,6.0,60.6
Central,Motorcycle,8951.0,10.0,1.2,1.4,0.3,2.9,1.0,0.5,0.2,1.7
Central,Taxi,44640.4,166.2,12.9,6.0,1.3,20.2,11.6,2.4,0.9,14.9
Central,PetrolCar,73201.9,144.9,0.8,12.0,2.6,15.5,0.7,4.8,1.8,7.3
Central,DieselCar,29092.6,126.4,7.8,5.7,1.2,14.7,7.0,2.3,0.9,10.1
Central,PetrolLgv,2172.1,5.5,0.0,0.4,0.1,0.5,0.0,0.2,0.1,0.2
Central,DieselLgv,27367.2,116.9,9.6,6.4,1.4,17.4,8.6,2.5,1.0,12.1
Central,LTBus,45494.9,407.8,1.0,6.5,0.7,8.2,0.9,2.6,0.5,4.0
Central,Coach,14861.9,123.7,2.5,1.6,0.2,4.3,2.2,0.6,0.1,3.0
Central,Rigid,22129.8,168.8,4.0,5.6,0.7,10.3,3.6,2.2,0.5,6.3
Central,Artic,4666.8,33.7,0.7,0.6,0.2,1.5,0.6,0.2,0.1,1.0
Inner Total,All Modes,2101666.7,8838.0,215.6,436.5,88.2,740.2,192.5,173.7,61.7,427.9
Inner,Motorcycle,36660.8,47.6,5.7,6.2,1.2,13.2,4.8,2.5,0.8,8.1
Inner,Taxi,99199.0,406.5,25.8,15.0,3.5,44.4,23.2,6.0,2.4,31.6
Inner,PetrolCar,875506.6,1751.4,10.5,169.5,38.1,218.0,8.7,67.4,26.6,102.8
Inner,DieselCar,365085.2,1505.4,70.2,79.7,17.9,167.7,63.0,31.7,12.5,107.2
Inner,PetrolLgv,16148.2,44.6,0.2,3.7,0.8,4.7,0.1,1.5,0.6,2.2
Inner,DieselLgv,209145.5,900.1,50.2,57.8,13.2,121.2,45.1,23.0,9.2,77.3
Inner,LTBus,187542.4,1791.2,4.1,34.8,3.7,42.6,3.7,13.9,2.6,20.1
Inner,Coach,62601.3,533.8,9.8,8.7,0.9,19.5,8.8,3.5,0.7,12.9
Inner,Rigid,190727.9,1437.0,31.5,52.7,6.5,90.7,28.3,21.0,4.6,53.8
Inner,Artic,59049.8,420.3,7.7,8.3,2.3,18.3,6.9,3.3,1.6,11.8
Outer Total,All Modes,4806329.9,19094.4,449.2,977.5,226.1,1652.8,400.9,389.0,158.3,948.2
Outer,Motorcycle,36431.9,61.4,6.5,6.2,1.3,14.0,5.4,2.5,0.9,8.8
Outer,Taxi,86254.1,360.7,20.4,13.1,3.3,36.7,18.3,5.2,2.3,25.8
Outer,PetrolCar,2284801.7,5290.6,31.4,441.3,108.1,580.7,26.1,175.6,75.7,277.4
Outer,DieselCar,968772.4,3999.3,188.0,207.5,50.8,446.3,168.8,82.6,35.6,287.0
Outer,PetrolLgv,33106.8,112.9,0.4,7.6,1.9,9.9,0.3,3.0,1.3,4.7
Outer,DieselLgv,450478.7,1954.1,104.2,119.2,30.1,253.5,93.6,47.4,21.1,162.1
Outer,LTBus,239414.4,2269.3,5.0,50.5,5.6,61.0,4.4,20.1,3.9,28.5
Outer,Coach,78937.7,656.5,11.6,12.6,1.4,25.6,10.4,5.0,1.0,16.4
Outer,Rigid,379378.3,2770.5,54.6,94.7,13.5,162.8,49.1,37.7,9.4,96.2
Outer,Artic,248753.9,1619.0,27.2,24.8,10.1,62.1,24.4,9.9,7.0,41.4
NonGLA Total,All Modes,3355848.4,13961.6,321.4,442.8,150.2,914.4,286.6,176.2,105.1,568.0
NonGLA,Motorcycle,16111.2,38.9,3.0,1.9,0.5,5.4,2.5,0.8,0.4,3.6
NonGLA,Taxi,44044.4,171.8,10.2,4.0,1.4,15.5,9.1,1.6,1.0,11.7
NonGLA,PetrolCar,1450721.4,3946.4,26.7,193.5,65.1,285.3,22.3,77.0,45.6,144.8
NonGLA,DieselCar,613089.3,2575.0,117.4,91.0,30.6,239.0,105.4,36.2,21.4,163.1
NonGLA,PetrolLgv,22817.0,91.7,0.4,3.4,1.2,5.0,0.3,1.4,0.9,2.5
NonGLA,DieselLgv,342893.2,1375.6,72.3,53.3,19.3,144.9,64.9,21.2,13.5,99.6
NonGLA,LTBus,52808.8,458.9,1.0,8.8,1.3,11.0,0.9,3.5,0.9,5.3
