,,2012,,,,,,,,,
Road - All Sources,Mode,CO2,NOx,PM10 Exhaust,PM10 Brake,PM10 Tyre,PM10_Total,PM25 Exhaust,PM25 Brake,PM25 Tyre,PM25_Total
Bromley Total,All Modes,255611.6,778.1,18.1,63.0,13.5,94.6,16.1,25.1,9.5,50.7
Bromley,Motorcycle,2033.0,2.6,0.3,0.4,0.1,0.7,0.2,0.2,0.1,0.4
Bromley,Taxi,3345.3,14.1,0.7,0.6,0.1,1.5,0.6,0.3,0.1,1.0
Bromley,PetrolCar,110498.4,104.0,1.4,25.5,5.8,32.7,1.1,10.1,4.1,15.4
Bromley,DieselCar,70113.1,267.2,9.1,17.7,4.1,30.9,8.2,7.0,2.8,18.1
Bromley,PetrolLgv,995.1,2.3,0.0,0.3,0.1,0.3,0.0,0.1,0.0,0.2
Bromley,DieselLgv,27281.8,109.8,4.7,8.5,2.0,15.1,4.2,3.4,1.4,9.0
Bromley,LTBus,13805.8,104.2,0.5,3.3,0.4,4.1,0.4,1.3,0.2,2.0
Bromley,Coach,4720.1,34.8,0.3,0.8,0.1,1.2,0.3,0.3,0.1,0.7
Bromley,Rigid,16850.8,105.3,0.9,5.0,0.6,6.5,0.8,2.0,0.4,3.2
Bromley,Artic,5968.1,33.9,0.2,0.9,0.3,1.4,0.2,0.4,0.2,0.8
Croydon Total,All Modes,235938.3,746.8,16.5,58.0,11.9,86.4,14.7,23.1,8.3,46.1
Croydon,Motorcycle,1875.0,2.1,0.2,0.4,0.1,0.7,0.2,0.1,0.0,0.4
Croydon,Taxi,3183.7,13.2,0.7,0.6,0.1,1.4,0.6,0.2,0.1,1.0
Croydon,PetrolCar,99988.2,90.9,1.2,22.9,5.1,29.1,1.0,9.1,3.6,13.6
Croydon,DieselCar,62970.8,239.5,8.0,15.9,3.5,27.5,7.2,6.3,2.5,16.0
Croydon,PetrolLgv,845.9,1.8,0.0,0.2,0.1,0.3,0.0,0.1,0.0,0.1
Croydon,DieselLgv,22652.8,92.0,4.1,7.2,1.6,13.0,3.7,2.9,1.1,7.7
Croydon,LTBus,14280.2,109.3,0.5,3.3,0.3,4.1,0.5,1.3,0.2,2.0
Croydon,Coach,4902.4,36.6,0.3,0.8,0.1,1.2,0.3,0.3,0.1,0.7
Croydon,Rigid,18320.7,119.1,1.0,5.7,0.7,7.4,0.9,2.3,0.5,3.7
Croydon,Artic,6918.6,42.2,0.3,1.1,0.3,1.7,0.3,0.4,0.2,0.9
Sutton Total,All Modes,111354.0,349.6,8.1,27.9,5.8,41.9,7.3,11.1,4.0,22.4
Sutton,Motorcycle,786.9,0.9,0.1,0.2,0.0,0.3,0.1,0.1,0.0,0.2
Sutton,Taxi,1485.4,6.2,0.3,0.3,0.1,0.7,0.3,0.1,0.0,0.4
Sutton,PetrolCar,48010.6,46.0,0.6,11.2,2.5,14.3,0.5,4.5,1.8,6.7
Sutton,DieselCar,30359.9,117.3,4.2,7.8,1.7,13.8,3.8,3.1,1.2,8.1
Sutton,PetrolLgv,398.5,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1
Sutton,DieselLgv,10723.2,43.8,2.0,3.5,0.8,6.2,1.8,1.4,0.5,3.7
Sutton,LTBus,6542.2,49.8,0.2,1.5,0.2,1.9,0.2,0.6,0.1,0.9
Sutton,Coach,2243.4,16.7,0.2,0.4,0.0,0.6,0.1,0.1,0.0,0.3
Sutton,Rigid,8239.1,52.7,0.5,2.6,0.3,3.4,0.4,1.0,0.2,1.7
Sutton,Artic,2564.9,15.2,0.1,0.4,0.1,0.6,0.1,0.2,0.1,0.3
City Total,All Modes,51752.7,214.8,5.7,9.0,1.7,16.4,5.1,3.6,1.2,9.8
City,Motorcycle,1868.1,1.8,0.2,0.3,0.1,0.5,0.2,0.1,0.0,0.3
City,Taxi,8021.3,27.9,2.0,1.1,0.2,3.3,1.8,0.4,0.2,2.4
